"Product Code","Product Name",Variant,Expected,Counted
SYBB9198,SYBB9198,,0.0000,
SYBB920,"920 BLACK SHIRT",,0.0000,
SYBB9507,SYBB9507,,0.0000,
SYBB9536,"9536 BLACK SHIRT",,0.0000,
SYBB9604,"9604 BLACK SHIRT",,0.0000,
SYBBA22,"A22 BLACK SHIRT",,3.0000,
SYBBA281,"A281 BLACK SHIRT",,1.0000,
SYBBA328,"A328 BLACK SHIRT",,0.0000,
SYBBA628,"A628 BLACK SHIRT",,0.0000,
SYBBL92,"L92 BLACK SHIRT",,1.0000,
SYBBO4009,SYBBO4009,,0.0000,
SYBE1181,"1181 BLUE SHIRT",,0.0000,
SYBE1482,"1482 BLUE SHIRT",,0.0000,
SYBE1703,"1703 BLUE SHIRT",,3.0000,
SYBE171012,"171012 BLUE SHIRT",,3.0000,
SYBE171019,"171019 BLUE SHIRT",,5.0000,
SYBE1768,"1768 BLUE SHIRT",,0.0000,
SYBE2413,"2413 BLUE SHIRT",,0.0000,
SYBE3251,"3251 BLUE SHIRT",,6.0000,
SYBE351,"351 BLUE SHIRT",,0.0000,
SYBE355,"355 BLUE SHIRT",,0.0000,
SYBE357,"357 BLUE SHIRT",,0.0000,
SYBE360,"360 BLUE SHIRT",,0.0000,
SYBE3776,"3776 BLUE SHIRT",,0.0000,
SYBE381,"381 BLUE SHIRT",,0.0000,
SYBE3918,"3918 BLUE SHIRT",,0.0000,
SYBE3992,"3992 BLUE SHIRT",,0.0000,
SYBE3993,"3993 BLUE SHIRT",,0.0000,
SYBE3994,"3994 BLUE SHIRT",,0.0000,
SYBE4005,"4005 BLUE SHIRT",,0.0000,
SYBE4111,"4111 BLUE SHIRT",,0.0000,
SYBE5050,"5050 BLUE SHIRT",,0.0000,
SYBE5053,"5053 BLUE SHIRT",,1.0000,
SYBE5054,"5054 BLUE SHIRT",,-1.0000,
SYBE5059,"5059 BLUE SHIRT",,0.0000,
SYBE5072,"5072 BLUE SHIRT",,1.0000,
SYBE5101,"5101 BLUE SHIRT",,0.0000,
SYBE571128,"571128 BLUE SHIRT",,4.0000,
SYBE5810,"5810 BLUE SHIRT",,2.0000,
SYBE60177,"60177 BLUE SHIRT",,0.0000,
SYBE607,"607 BLUE SHIRT",,0.0000,
SYBE6230,"6230 BLUE SHIRT",,1.0000,
SYBE6591,"6591 BLUE SHIRT",,4.0000,
SYBE6594,"6594 BLUE SHIRT",,0.0000,
SYBE6596,"6596 BLUE SHIRT",,-1.0000,
SYBE6604,"6604 BLUE SHIRT",,0.0000,
SYBE6606,"6606 BLUE SHIRT",,0.0000,
SYBE6609,"6609 BLUE SHIRT",,0.0000,
SYBE6611,"6611 BLUE SHIRT",,0.0000,
SYBE6617,"6617 BLUE SHIRT",,-1.0000,
SYBE6618,"6618 BLUE SHIRT",,0.0000,
SYBE6711,"6711 BLUE SHIRT",,1.0000,
SYBE70806,"70806 BLUE SHIRT",,2.0000,
SYBE7118,"7118 BLUE SHIRT",,0.0000,
SYBE7313,"7313 BLUE SHIRT",,3.0000,
SYBE9190,"9190 BLUE SHIRT",,0.0000,
SYBE9191,"9191 BLUE SHIRT",,0.0000,
SYBE9193,"9193 BLUE SHIRT",,0.0000,
SYBE9194,"9194 BLUE SHIRT",,0.0000,
SYBE9195,"9195 BLUE SHIRT",,1.0000,
SYBE9196,"9196 BLUE SHIRT",,0.0000,
SYBE9220,"9220 BLUE SHIRT",,0.0000,
SYBE9221,"9221 BLUE SHIRT",,3.0000,
SYBE9227,"9227 BLUE SHIRT",,2.0000,
SYBE9498,"9498 BLUE SHIRT",,-1.0000,
SYBE9502,"9502 BLUE SHIRT",,0.0000,
SYBE9603,"9603 BLUE SHIRT",,0.0000,
SYBE9605,"9605 BLUE SHIRT",,7.0000,
SYBEA22,"A22 BLUE SHIRT",,0.0000,
SYBEA620,"A620 BLUE SHIRT",,0.0000,
SYBEA655,"A655 BLUE SHIRT",,0.0000,
SYBEA7790,"A7790 BLUE SHIRT",,2.0000,
SYBEA7791,"A7791 BLUE SHIRT",,0.0000,
SYBEA7792,"A7792 BLUE SHIRT",,2.0000,
SYBEF10517,"10517 BLUE SHIRT",,2.0000,
SYBEF10518,"10518 BLUE SHIRT",,5.0000,
SYBEL123,"L123 BLUE SHIRT",,2.0000,
SYBR1703,"1703 BROWN SHIRT",,0.0000,
SYBR2017,"2017 BROWN SHIRT",,1.0000,
SYBR6614,"6614 BROWN SHIRT",,0.0000,
SYBRA281,"A281 BROWN SHIRT",,3.0000,
SYBRA628,"A628 BROWN SHIRT",,1.0000,
SYBRA677,"A677 BROWN SHIRT",,0.0000,
SYBRL123,"L123 BROWN SHIRT",,8.0000,
SYCFF3034,"3034 SHIRT",,4.0000,
SYCFF9422,"9422 SHIRT",,3.0000,
SYCFL10519,"10519 L SHIRT",,2.0000,
SYCFL9111,"9111 L SHIRT",,2.0000,
SYCFM10519,"10519 M SHIRT",,1.0000,
SYCFM1751,"1751 M SHIRT",,1.0000,
SYCFM9111,"9111 M SHIRT",,1.0000,
SYCFS1751,"1751 S SHIRT",,2.0000,
SYDB171012,"171012 DARK BLUE SHIRT",,4.0000,
SYDB607,"607 DRAK BLUE SHIRT",,-3.0000,
SYDBA22,"A22 DARK BLUE SHIRT",,0.0000,
SYDG1213,"1213 DARK GRAY SHIRT",,0.0000,
SYDG1701,"1701 DARK GRAY SHIRT",,0.0000,
SYDG6614,"6614 DARK GRAY SHIRT",,-1.0000,
SYDG6910,"6910 DARK GRAT SHIRT",,0.0000,
SYDMW005,SYDMW005,,5.0000,
SYGG110,"110 GREEN SHIRT",,0.0000,
SYGG1702,"1702 GREEN SHIRT",,0.0000,
SYGG1703,"1703 GREEN SHIRT",,1.0000,
SYGG1705,"1705 GREEN SHIRT",,0.0000,
SYGG1721,"1720 GREEN SHIRT",,0.0000,
SYGG5076,"5076 GREEN SHIRT",,0.0000,
SYGG5101,"5101 GREEN SHIRT",,0.0000,
SYGG6038,"6038 GREEN SHIRT",,-1.0000,
SYGG6050,"6050 GREEN SHIRT",,0.0000,
SYGG6910,"6910 GREEN SHIRT",,12.0000,
SYGG7001,"7001 GREEN SHIRT",,3.0000,
SYGG8820,"8820 GREEN SHIRT",,2.0000,
SYGG9968,"9968 GREEN SHIRT",,0.0000,
SYGGA672,"A672 GREEN SHIRT",,2.0000,
SYM01001,SYM01001,,0.0000,
SYPP110,"110 PURPLE",,0.0000,
SYPP66177,"66177 PURPLE SHIRT",,2.0000,
SYPPL123,"L123 PURPLE SHIRT",,1.0000,
SYVBX026,SYVBX026,,0.0000,
SYWBE360,"360 WHITE BLUE SHIRT",,0.0000,
